winter_PSurf,spring_PSurf,summer_PSurf,autumn_PSurf,winter_Qair,spring_Qair,summer_Qair,autumn_Qair,winter_Tair,spring_Tair,summer_Tair,autumn_Tair,winter_Wind,spring_Wind,summer_Wind,autumn_Wind,lon,lat,sand % topsoil,silt % topsoil,clay % topsoil,OC % topsoil,OC % subsoil,N % topsoil,N % subsoil,CaCO3 % topsoil
0.8224525,0.80436075,0.7757904,0.8096948,-0.06522271,-0.25390634,-0.7237831,-0.088547714,1.1723893,1.0686646,1.0904922,1.3517842,1.2504659,0.7975314,0.43441802,1.0128294,-0.6779069022973897,-0.8044334135933597,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
0.8933416,0.87309164,0.84255135,0.8793888,0.026333803,-0.15224935,-0.8527164,0.052220006,1.1317661,1.1179409,1.1805382,1.3517842,1.1586797,0.83461934,0.6145952,0.84105253,-0.6779069022973897,-0.6877660929606515,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
1.0672594,1.0451123,1.0133475,1.0513184,0.040225867,-0.16078585,-0.99790204,0.09568079,1.0203146,1.0612009,1.1921958,1.2652537,1.0151883,0.8021436,0.6546927,0.6292269,-0.6779069022973897,-0.571098772327943,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
1.078274,1.0539685,1.0245177,1.0619282,-0.12199638,-0.18894684,-1.1784319,-0.1155744,0.76821184,0.9224288,1.114544,1.0630293,0.75712126,0.5992086,0.529796,0.4124254,-0.6779069022973897,-0.45443145169523474,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
1.0174602,0.99023366,0.965101,1.0008376,-0.2244187,-0.23126584,-1.334331,-0.3039224,0.63696504,0.8326562,1.1036133,0.9286206,0.4030068,0.36716527,0.40794644,0.2826894,-0.6779069022973897,-0.3377641310625263,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
1.0890006,1.059469,1.0359532,1.0714332,-0.3620369,-0.28391156,-1.4745612,-0.53058565,0.45467627,0.7431602,1.0704423,0.79359615,0.7253206,0.6671223,0.5927685,0.80835944,-0.6779069022973897,-0.22109681042981782,0.09034510745842143,0.06162684932578471,0.4567429432894351,0.1727009014545975,-0.06314652332894755,-0.018564498286577115,0.11933301184163554,-0.03951844434460736
1.0149319,0.98062027,0.960704,0.99617434,-0.27528822,-0.32383904,-1.4171418,-0.55781907,0.2932154,0.64487696,1.0372711,0.6300421,0.9515191,0.8379597,0.706073,1.19061,-0.6779069022973897,-0.10442948979710957,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
1.0518649,1.0130819,0.99334633,1.0303638,-0.09256272,-0.30606607,-1.2683412,-0.45945996,0.17235938,0.5550967,1.0263301,0.5336789,0.7322239,0.7783628,0.5188801,0.903633,-0.6779069022973897,0.012237830835598668,-1.5441867610620508,2.9358924515214935,1.1548147655059313,1.3158137766137312,-0.3532683668572518,-0.41087797103654355,-0.7113395617586796,1.5490061768136123
1.144698,1.1043769,1.0820161,1.1202663,0.06801136,-0.20148577,-1.0838579,-0.32899788,0.09213618,0.47359553,1.0040897,0.4376325,0.29295287,0.38339603,0.1401381,0.24525559,-0.6779069022973897,0.12890515146830736,-1.5441867610620508,2.9358924515214935,1.1548147655059313,1.3158137766137312,-0.3532683668572518,-0.41087797103654355,-0.7113395617586796,1.5490061768136123
0.8720615,0.8317502,0.81427366,0.848256,0.18600315,0.0013954887,-0.7773621,-0.18636528,-0.13815203,0.2613014,0.8367607,0.15870138,0.3776128,0.22269173,0.01119509,0.14464766,-0.6779069022973897,0.2455724721010156,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
0.43901247,0.39813802,0.3881376,0.41697425,0.3223459,0.23922384,-0.4050798,0.08202515,-0.30900812,0.10627834,0.71392244,-0.024201129,0.35430086,0.24139115,0.10242102,0.18024682,-0.6779069022973897,0.36223979273372386,0.09034510745842143,0.06162684932578471,0.4567429432894351,0.1727009014545975,-0.06314652332894755,-0.018564498286577115,0.11933301184163554,-0.03951844434460736
0.17454895,0.13356642,0.12784377,0.15371302,0.26652408,0.3349703,-0.23686075,0.123388395,-0.46948248,-0.081769966,0.52436316,-0.22610873,0.16691382,0.28966987,0.13181572,0.061930824,-0.6779069022973897,0.47890711336643255,0.09034510745842143,0.06162684932578471,0.4567429432894351,0.1727009014545975,-0.06314652332894755,-0.018564498286577115,0.11933301184163554,-0.03951844434460736
-0.076829866,-0.11943419,-0.120663755,-0.096386366,0.13818334,0.29503337,-0.19420744,0.067705214,-0.6175189,-0.3105842,0.30126467,-0.42835063,0.022204544,0.34222656,0.13666213,0.05879956,-0.6779069022973897,0.5955744339991408,-1.1713712179739049,-0.5619516629801302,-0.885308405914932,-1.017669154018378,-1.594345141950552,-1.013359375616848,-1.6446246297449056,-0.37368234670577133
-0.3174571,-0.3594077,-0.35822064,-0.3361461,-0.107187,0.2222203,-0.26736468,-0.14399007,-0.88741624,-0.5881434,-0.055981837,-0.73580253,0.03675849,0.24004649,0.14971927,0.071746394,-0.6779069022973897,0.712241754631849,1.0879389502902477,-0.24190837869673587,-0.17681513232411364,0.6772032318320923,-0.10612753718499286,-0.15867645284013662,-1.1511073948411918,0.9146012760804757
-0.38406667,-0.42543176,-0.4276018,-0.4055021,-0.095165595,0.3244509,-0.17099495,-0.10915232,-0.99684864,-0.8004447,-0.33521855,-0.92851996,0.022799406,0.12589625,0.18307598,0.11240184,-0.6779069022973897,0.8289090752645577,1.0879389502902477,-0.24190837869673587,-0.17681513232411364,0.6772032318320923,-0.10612753718499286,-0.15867645284013662,-1.1511073948411918,0.9146012760804757
-1.0716366,-1.1194948,-1.1102484,-1.0940855,0.03977699,0.47456512,0.045077812,0.03464606,-1.1677046,-1.0702713,-0.7034063,-1.2071431,-0.85857356,-0.6153856,-0.5014474,-0.7875752,-0.6779069022973897,0.9455763958972659,1.0879389502902477,-0.24190837869673587,-0.17681513232411364,0.6772032318320923,-0.10612753718499286,-0.15867645284013662,-1.1511073948411918,0.9146012760804757
-2.0251307,-2.0835724,-2.061034,-2.0446122,0.26542827,0.7005021,0.3299987,0.4408859,-1.5886626,-1.5113717,-1.2954088,-1.6398222,-1.602177,-1.681406,-1.4877973,-1.6437477,-0.6779069022973897,1.0622437165299743,1.3567764286653252,-0.21261989178228194,-0.7309716736571144,-0.5936317522833694,-0.3747588737852745,-1.0553929619829157,-0.9067919320175714,0.1416712546176348
-2.2002485,-2.2633166,-2.2487047,-2.2285342,0.8165167,1.1437821,0.8255439,0.9220403,-1.7783275,-1.8134383,-1.7638361,-1.928269,-0.64834094,-0.7387535,-0.62663937,-0.27008787,-0.6779069022973897,1.1789110371626825,1.6049341010115503,-0.24989614785522316,-1.1610633176767557,-1.7112002056512376,-0.869040533129792,-1.7559527347507116,-0.9067919320175714,-0.7737991084656262
-1.7998177,-1.8563423,-1.8528074,-1.8337682,1.0817916,1.1823285,1.0758064,1.1653768,-1.7773225,-1.9359595,-2.0208428,-2.0239897,-0.55296946,-0.4469554,-0.2708362,0.019919276,-0.6779069022973897,1.2955783577953912,1.6049341010115503,-0.24989614785522316,-1.1610633176767557,-1.7112002056512376,-0.869040533129792,-1.7559527347507116,-0.9067919320175714,-0.7737991084656262
-1.8063924,-1.8536748,-1.8434889,-1.8339347,1.1695492,1.2097484,1.5159762,1.386408,-1.8867548,-2.13201,-2.3897572,-2.1872268,-0.7951241,-0.8217199,-0.53550565,-0.32134798,-0.6779069022973897,1.4122456784280994,0.9440075003294369,-0.2698655707514418,0.15567879247568647,0.1854731123502298,-0.24581583221713926,0.17759223808840538,0.21705919697108367,-0.2919726015796995
-1.4338442,-1.449197,-1.4242948,-1.4458405,1.0595192,1.4621546,2.020529,1.3521131,-2.0764196,-2.4178183,-2.7918422,-2.4563432,-1.7225394,-2.5774455,-2.484459,-2.0015266,-0.6779069022973897,1.5289129990608077,1.1723125588879646,-0.9767831412775747,0.5791536419719491,1.922493794156288,-0.07389177679296018,4.3809508746951815,1.585225788783359,-0.33614003137757587
0.29497176,0.3362742,0.34475926,0.29857734,2.3282015,2.542478,0.5932704,1.5688623,-1.018995,-1.748973,-2.3230362,-1.5716716,-2.1516764,-3.0359476,-2.9377038,-2.419372,-0.6779069022973897,1.6455803196935164,0.9779223822167541,-0.17667493056908876,-0.021320461024704664,3.301892570884629,2.3652807595375966,0.8221072290347781,1.3409103259597384,-1.552751961264541
1.7497579,1.8441048,1.8408732,1.7662492,3.3345842,3.224115,-0.3533367,0.9364035,-0.4647894,-1.3978995,-2.1218195,-1.0901816,-1.7393632,-2.197094,-2.1837938,-1.4752008,-0.6779069022973897,1.7622476403262246,-1.2124826723592628,0.4909694415944811,3.5137020130905827,1.3892539892636198,0.7749832468639304,2.08311482001681,1.6585204276304453,1.773858546693711
0.48581496,0.49168044,0.4872726,0.48178977,-0.867284,-0.567632,0.65074044,-0.7556691,1.4536921,1.1411093,0.5502368,1.3413265,0.6967519,0.1584869,0.13580945,0.78255033,-0.5629801838284783,-1.50443733738961,-1.839080795033482,-0.831672001565054,-1.8607893385240961,-2.1837720087896506,-2.3089044973073003,-1.868042298393559,-1.5664436816413472,-0.6332663772905642
0.63101554,0.633941,0.62262154,0.6252349,-0.6767938,-0.44279817,0.54771084,-0.5089768,1.5443339,1.2311362,0.7631314,1.4855499,0.759184,0.21665928,0.10487859,0.9421722,-0.5629801838284783,-1.3877700167569016,-1.839080795033482,-0.831672001565054,-1.8607893385240961,-2.1837720087896506,-2.3089044973073003,-1.868042298393559,-1.5664436816413472,-0.6332663772905642
0.77855897,0.7784063,0.761491,0.7712092,-0.5754528,-0.43320322,0.2776388,-0.38083807,1.4224639,1.173873,0.8196379,1.4570203,0.7399061,0.18472621,0.13064803,0.8739735,-0.5629801838284783,-1.2711026961241934,-1.839080795033482,-0.831672001565054,-1.8607893385240961,-2.1837720087896506,-2.3089044973073003,-1.868042298393559,-1.5664436816413472,-0.6332663772905642
0.8488268,0.8439993,0.82328415,0.8395827,-0.45867592,-0.46671593,0.025254924,-0.27865183,1.4026593,1.1658857,0.9322722,1.4668442,0.78615636,0.240068,0.18301037,0.8563276,-0.5629801838284783,-1.154435375491485,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
0.8626301,0.85323185,0.82958865,0.8522511,-0.37841573,-0.46823737,-0.27759102,-0.2501,1.352659,1.1416478,1.0110188,1.46717,0.9410811,0.4063991,0.2902722,1.0404472,-0.5629801838284783,-1.0377680548587767,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
0.85167325,0.8377762,0.8115059,0.8397205,-0.25718457,-0.41260874,-0.52727324,-0.22905162,1.293227,1.125397,1.0897555,1.4383235,1.1655767,0.65799725,0.33760342,1.1801599,-0.5629801838284783,-0.9211007342260682,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
0.86663413,0.84907955,0.82015485,0.85340774,-0.17672041,-0.35291928,-0.77938956,-0.21472985,1.1921939,1.084908,1.1127223,1.3806394,1.2791702,0.8673977,0.49796706,1.2348248,-0.5629801838284783,-0.8044334135933597,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
0.9066213,0.8864762,0.8563015,0.8923534,-0.17223601,-0.31827986,-1.0243167,-0.2531107,1.0515429,1.0116554,1.1244003,1.2747604,1.236378,0.9502326,0.7412868,1.1376791,-0.5629801838284783,-0.6877660929606515,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
1.1028491,1.0817734,1.0497087,1.0866696,-0.19818772,-0.31779703,-1.1983858,-0.25832927,0.9306776,0.96291023,1.136416,1.1882298,1.0897222,1.0237631,0.8764958,0.8889021,-0.5629801838284783,-0.571098772327943,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
1.2948573,1.2730099,1.24038,1.2767853,-0.30526647,-0.35931778,-1.3613356,-0.3905468,0.7890305,0.89791393,1.1477255,1.0725273,0.6658389,0.825131,0.7466276,0.5469466,-0.5629801838284783,-0.45443145169523474,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
1.0266606,1.0029665,0.9774928,1.0112288,-0.46968997,-0.34729365,-1.4831771,-0.5663619,0.58694637,0.8081562,1.1036133,0.91881454,0.8576118,0.82614565,0.916139,0.87419903,-0.5629801838284783,-0.3377641310625263,0.09034510745842143,0.06162684932578471,0.4567429432894351,0.1727009014545975,-0.06314652332894755,-0.018564498286577115,0.11933301184163554,-0.03951844434460736
0.8905379,0.8636913,0.843521,0.875667,-0.5643793,-0.35598168,-1.5433998,-0.72398376,0.3744527,0.66112036,1.0256034,0.7263962,1.1937473,1.0596652,1.1360118,1.4085923,-0.5629801838284783,-0.22109681042981782,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
0.85003704,0.8184208,0.802088,0.83404386,-0.49133047,-0.394415,-1.4848113,-0.74704,0.22339217,0.54684776,0.9924325,0.56284213,1.1488945,1.0150596,1.0769914,1.5291643,-0.5629801838284783,-0.10442948979710957,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
0.9191745,0.8828548,0.8672787,0.9007514,-0.32854477,-0.42695087,-1.3708551,-0.67673904,0.07233144,0.43257546,0.97019213,0.4376325,1.0028985,1.0297667,0.96539634,1.4431401,-0.5629801838284783,0.012237830835598668,-2.0057600316260302,4.158021132770062,0.5593032584018115,1.9863548486344522,-0.6433902103855555,-0.15867645284013662,-1.1511073948411918,1.2659331040181305
1.0274149,0.9887041,0.96937436,1.0049076,-0.07010399,-0.29942235,-1.2096083,-0.5438023,0.022303749,0.39981192,0.94796216,0.35079387,0.5540423,0.7665086,0.6937006,0.8217972,-0.5629801838284783,0.12890515146830736,-2.0057600316260302,4.158021132770062,0.5593032584018115,1.9863548486344522,-0.6433902103855555,-0.15867645284013662,-1.1511073948411918,1.2659331040181305
0.90359205,0.8645769,0.8468354,0.88020253,0.25058594,-0.03257921,-0.8221546,-0.18535197,-0.057919625,0.3017904,0.9257218,0.24490616,0.2900382,0.35458016,0.27410164,0.372583,-0.5629801838284783,0.2455724721010156,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
0.55238163,0.51454675,0.5029306,0.53102034,0.43388763,0.25493428,-0.41854808,0.15261114,-0.24759361,0.13877282,0.7696919,0.033808805,0.3997693,0.15339623,0.16076106,0.26498985,-0.5629801838284783,0.36223979273372386,0.09034510745842143,0.06162684932578471,0.4567429432894351,0.1727009014545975,-0.06314652332894755,-0.018564498286577115,0.11933301184163554,-0.03951844434460736
0.27443576,0.23728421,0.2310032,0.25521806,0.28584555,0.27455276,-0.27477562,0.11937889,-0.5883099,-0.18006817,0.43467537,-0.31264806,0.2923733,0.2697035,0.15522276,0.061142117,-0.5629801838284783,0.47890711336643255,0.09034510745842143,0.06162684932578471,0.4567429432894351,0.1727009014545975,-0.06314652332894755,-0.018564498286577115,0.11933301184163554,-0.03951844434460736
-0.045304134,-0.08367718,-0.08448996,-0.06294275,0.25479007,0.34506127,-0.17007332,0.18985413,-0.6675282,-0.33536053,0.25606766,-0.4666951,0.13081476,0.3186981,0.18773799,0.0032185551,-0.5629801838284783,0.5955744339991408,-1.1713712179739049,-0.5619516629801302,-0.885308405914932,-1.017669154018378,-1.594345141950552,-1.013359375616848,-1.6446246297449056,-0.37368234670577133
-0.18447392,-0.22225857,-0.22219935,-0.20116122,0.12548749,0.33296177,-0.1277123,0.15153658,-0.7779839,-0.49837825,0.055567414,-0.6204344,0.11375683,0.2848256,0.13065083,-0.043934263,-0.5629801838284783,0.712241754631849,1.0879389502902477,-0.24190837869673587,-0.17681513232411364,0.6772032318320923,-0.10612753718499286,-0.15867645284013662,-1.1511073948411918,0.9146012760804757
-0.32145107,-0.35658258,-0.35867083,-0.3396888,-0.0035043752,0.39684945,-0.112875246,0.004808764,-1.038477,-0.78445554,-0.33522892,-0.9570496,0.3668297,0.30485547,0.25580505,0.26125026,-0.5629801838284783,0.8289090752645577,1.0879389502902477,-0.24190837869673587,-0.17681513232411364,0.6772032318320923,-0.10612753718499286,-0.15867645284013662,-1.1511073948411918,0.9146012760804757
-0.76975936,-0.81087196,-0.8063299,-0.7900171,0.21070017,0.54903424,0.08634037,0.21196887,-1.1166904,-0.9970113,-0.6031458,-1.1301283,-0.06611791,-0.056789182,0.025909692,-0.026462601,-0.5629801838284783,0.9455763958972659,-0.5614823785709979,1.9427464861495625,0.4203505734108503,0.766608708101522,-0.28879684607318423,0.09352506535626962,0.16819610440635946,0.8342968582661544
-1.4241474,-1.4713067,-1.455887,-1.4420146,0.39152563,0.7345398,0.3387437,0.48711437,-1.3771832,-1.323585,-1.0387706,-1.4379059,-0.54814047,-0.6745761,-0.6302091,-0.5670265,-0.5629801838284783,1.0622437165299743,-0.5614823785709979,1.9427464861495625,0.4203505734108503,0.766608708101522,-0.28879684607318423,0.09352506535626962,0.16819610440635946,0.8342968582661544
-2.3039737,-2.311688,-2.381859,-2.3664277,0.99643165,1.3813341,0.9401869,1.1355594,-1.6074713,-1.6259134,-1.4740373,-1.7358596,0.07340468,-0.13390702,-0.11943087,0.39911744,-0.5629801838284783,1.1789110371626825,1.3567764286653252,-0.21261989178228194,-0.7309716736571144,-0.5936317522833694,-0.3747588737852745,-1.0553929619829157,-0.9067919320175714,0.1416712546176348
-2.000122,-2.0537417,-2.0443497,-2.0288198,1.1035726,1.3092754,0.97636396,1.2764885,-1.8273501,-1.9197087,-1.9202344,-2.0338132,0.002794999,-0.10099815,0.07973108,0.46295476,-0.5629801838284783,1.2955783577953912,1.6049341010115503,-0.24989614785522316,-1.1610633176767557,-1.7112002056512376,-0.869040533129792,-1.7559527347507116,-0.9067919320175714,-0.7737991084656262
-1.6175113,-1.6610034,-1.6529111,-1.6456304,1.235767,1.1952821,1.3834102,1.422853,-1.8367454,-2.0504937,-2.1659214,-2.1010132,-0.72106963,-0.6080612,-0.43080026,-0.14997509,-0.5629801838284783,1.4122456784280994,0.9440075003294369,-0.2698655707514418,0.15567879247568647,0.1854731123502298,-0.24581583221713926,0.17759223808840538,0.21705919697108367,-0.2919726015796995
-1.7575629,-1.7800057,-1.7525685,-1.7716067,1.297574,1.796234,1.9444667,1.6144623,-1.9253681,-2.238819,-2.445158,-2.2354128,-1.3354056,-2.017906,-1.9625163,-1.4170325,-0.5629801838284783,1.5289129990608077,1.1723125588879646,-0.9767831412775747,0.5791536419719491,1.922493794156288,-0.07389177679296018,4.3809508746951815,1.585225788783359,-0.33614003137757587
-0.24004096,-0.21424313,-0.19989136,-0.23988876,2.149432,2.4102788,0.76403886,1.6574633,-1.2304837,-1.7979802,-2.1214511,-1.6293558,-2.216144,-2.992801,-2.942117,-2.4121597,-0.5629801838284783,1.6455803196935164,1.1723125588879646,-0.9767831412775747,0.5791536419719491,1.922493794156288,-0.07389177679296018,4.3809508746951815,1.585225788783359,-0.33614003137757587
1.2832214,1.360011,1.3596958,1.2939917,3.2014291,3.1148138,-0.21174505,1.2444654,-0.62625027,-1.4306556,-1.797386,-1.109838,-2.1192381,-2.5827665,-2.5255933,-2.0227532,-0.5629801838284783,1.7622476403262246,0.9779223822167541,-0.17667493056908876,-0.021320461024704664,3.301892570884629,2.3652807595375966,0.8221072290347781,1.3409103259597384,-1.552751961264541
0.42892474,0.43332472,0.4308648,0.4241352,-0.9692269,-0.65608835,0.6686173,-0.8830973,1.4641012,1.1328529,0.52800685,1.3318194,0.55536145,0.17586318,-0.004610072,0.73190206,-0.44805346535956714,-1.50443733738961,-0.27610105537283813,1.7230828342911593,0.10936123081203238,-2.132683165207119,-1.6426987825386028,-1.7559527347507116,-1.4931490427942609,2.6712604157687503
0.61398,0.61649066,0.6066046,0.6073216,-0.77260065,-0.50678897,0.5519817,-0.6478328,1.5443339,1.2308744,0.74089104,1.476043,0.5996246,0.1864682,0.023766514,0.81855273,-0.44805346535956714,-1.3877700167569016,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
0.7277652,0.72673947,0.71192884,0.71960527,-0.67425144,-0.5140619,0.3004421,-0.5510225,1.4536921,1.1738653,0.8083284,1.4570203,0.55646884,0.12562177,0.09349661,0.71252817,-0.44805346535956714,-1.2711026961241934,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
0.6814787,0.67518264,0.6580905,0.67292964,-0.65355325,-0.61577,0.003460406,-0.5406713,1.2922312,1.0678569,0.80907553,1.3800056,0.5703759,0.1660757,0.14845644,0.7331021,-0.44805346535956714,-1.154435375491485,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
0.80862147,0.7988025,0.7779982,0.7984405,-0.6056974,-0.6668909,-0.29882663,-0.53796387,1.2724174,1.0516135,0.9104004,1.3898294,0.79036474,0.36823857,0.236592,1.0156829,-0.44805346535956714,-1.0377680548587767,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
0.8311245,0.81729347,0.7930559,0.81944436,-0.46844018,-0.6091772,-0.55413145,-0.45260695,1.2734224,1.0846462,1.0452952,1.4189751,1.0042828,0.6232305,0.2844957,1.2472737,-0.44805346535956714,-0.9211007342260682,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
0.8541135,0.8363334,0.80886143,0.8406927,-0.34593,-0.5453875,-0.84727126,-0.42956653,1.1827896,1.0438806,1.1014231,1.3612998,1.2236202,0.85941094,0.4624308,1.3574681,-0.44805346535956714,-0.8044334135933597,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
0.88035,0.8595996,0.82972264,0.86553544,-0.25985813,-0.46168798,-1.1334136,-0.39700407,1.0817381,1.0033993,1.1244003,1.3036069,1.0725526,0.9590203,0.6840491,1.1755872,-0.44805346535956714,-0.6877660929606515,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
1.0196325,0.99803895,0.9665315,1.0033404,-0.27129808,-0.4527747,-1.3778241,-0.4291532,0.9609009,0.954654,1.1247584,1.2170675,0.82947916,0.9395977,0.8694919,0.8542141,-0.44805346535956714,-0.571098772327943,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
1.4028146,1.3830744,1.3481776,1.3838942,-0.39574674,-0.5115164,-1.5409044,-0.57908994,0.80984,0.8976522,1.1586562,1.1013737,0.49971944,0.8016626,0.83172506,0.5584894,-0.44805346535956714,-0.45443145169523474,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
1.0425187,1.0205716,0.9950959,1.0275307,-0.50699735,-0.4437735,-1.5231609,-0.62924623,0.64736503,0.8081489,1.1593829,0.9764899,0.97824657,1.0169405,1.1189047,1.1305127,-0.44805346535956714,-0.3377641310625263,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
0.7583414,0.7332883,0.7163255,0.7452669,-0.58103675,-0.36995104,-1.4895563,-0.73306525,0.38586715,0.6366131,1.0478334,0.73590326,1.1904624,1.0629649,1.2090491,1.3682632,-0.44805346535956714,-0.22109681042981782,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
0.687124,0.65795857,0.64560735,0.6743902,-0.58329165,-0.41621888,-1.4699633,-0.7577182,0.17437842,0.49757177,0.992064,0.5723492,1.2424814,1.0431763,1.2206889,1.5134339,-0.44805346535956714,-0.10442948979710957,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
0.62277204,0.58837336,0.5791147,0.6087822,-0.41173738,-0.43391764,-1.3552133,-0.6605146,0.023308668,0.38329184,0.94722515,0.41861865,1.2143297,1.1392628,1.2196116,1.6608374,-0.44805346535956714,0.012237830835598668,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
0.6648992,0.62758356,0.61736465,0.64775157,-0.24445473,-0.37895066,-1.2396624,-0.6372148,-0.13815203,0.25277582,0.8582845,0.2357249,0.85430026,1.0328572,1.2055452,1.2904085,-0.44805346535956714,0.12890515146830736,-0.005609192515452694,0.8311152782600693,0.6883307516077045,-0.2296237417578353,1.6775845378408751,0.5138609290169474,1.7806781590422558,0.499025913891364
0.8260832,0.7884903,0.7738159,0.80502176,0.13824657,-0.14283198,-0.9161513,-0.28321624,-0.17776135,0.1955126,0.846975,0.15869263,0.296892,0.52261305,0.7644376,0.5993299,-0.44805346535956714,0.2455724721010156,0.09034510745842143,0.06162684932578471,0.4567429432894351,0.1727009014545975,-0.06314652332894755,-0.018564498286577115,0.11933301184163554,-0.03951844434460736
0.5116252,0.47514477,0.46616483,0.49207214,0.40707487,0.13746044,-0.5243707,0.0728817,-0.3580217,0.015705612,0.657416,-0.07206142,0.38355225,0.17237258,0.3925847,0.33923832,-0.44805346535956714,0.36223979273372386,0.09034510745842143,0.06162684932578471,0.4567429432894351,0.1727009014545975,-0.06314652332894755,-0.018564498286577115,0.11933301184163554,-0.03951844434460736
0.20932724,0.17478712,0.17135872,0.1923469,0.36273172,0.2355643,-0.30468768,0.17736743,-0.6393243,-0.2376083,0.36724842,-0.36082515,0.38580716,0.1859633,0.22028992,0.11580928,-0.44805346535956714,0.47890711336643255,0.09034510745842143,0.06162684932578471,0.4567429432894351,0.1727009014545975,-0.06314652332894755,-0.018564498286577115,0.11933301184163554,-0.03951844434460736
0.05776957,0.024079952,0.022455115,0.04224534,0.31580865,0.31558484,-0.19693308,0.26153302,-0.71956587,-0.3518733,0.2334487,-0.48570895,0.19867565,0.23693101,0.1973232,-0.012271296,-0.44805346535956714,0.5955744339991408,-1.1713712179739049,-0.5619516629801302,-0.885308405914932,-1.017669154018378,-1.594345141950552,-1.013359375616848,-1.6446246297449056,-0.37368234670577133
